,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Communication,Entertainment,Finance,Games,Office,Social,Travel,Utilities,Weather
0,7.06241134751773,0.7007092198581562,-0.24326241134751775,0.09249788807582902,11573.92746804623,2.148936170212766,0.46808510638297873,5583.995978723404,1116.474531914894,121.97882978723402,21.208659574468086,12.956085106382977,1647.8422127659576,132.13378723404256,240.34612765957448,0.6465106382978724
1,6.726422764227643,0.24308943089430896,-0.45121951219512196,0.2653549078740176,4111.707390215339,7.146341463414634,1.0,1793.2296829268296,427.0604634146341,0.0,0.0,0.0,365.60475609756094,153.27680487804878,3.919073170731708,0.0
2,7.603900709219858,1.0074468085106383,-0.05602836879432625,0.11256114461585993,4414.11825514347,2.3617021276595747,0.6170212765957447,1508.9837021276594,2660.755468085107,48.333936170212766,0.0,75.82112765957449,1.7428936170212765,36.15610638297872,5.93731914893617,1.6342340425531914
3,6.717924528301887,0.7289308176100628,-0.3710691823899371,0.06869203895323311,5175.660339692855,1.2830188679245282,0.7358490566037735,3626.581886792453,708.8179622641509,0.0,0.0,0.39862264150943394,435.4475471698114,0.09488679245283019,39.77894339622641,0.0
4,7.160000000000001,0.6292592592592593,-0.2925925925925926,0.1616638199290221,6970.552444479201,1.9333333333333333,0.4222222222222222,3066.8715777777775,1598.6331333333328,0.0,133.1934888888889,55.69895555555554,2022.3664444444446,147.8390888888889,0.0,2.599266666666667
5,6.008333333333333,0.38645833333333335,-0.5236111111111111,0.08033186764442728,8660.344916825494,2.3541666666666665,2.0416666666666665,4374.936979166667,1487.2396458333333,0.0,0.29302083333333334,0.0,1124.9667083333331,116.29325,8.835958333333334,0.0
6,6.743817204301076,0.8142473118279568,-0.21317204301075268,0.05734952346396608,1676.956096772225,0.14516129032258066,1.4193548387096775,1349.798741935484,125.91401612903226,0.0,0.0,7.104854838709677,874.9390322580647,45.24824193548387,13.211951612903228,0.0
7,6.923550724637683,0.5304347826086956,-0.14963768115942028,0.07899773510533208,3526.4901523019957,1.5217391304347827,0.30434782608695654,1353.3819782608698,2518.702847826087,35.25723913043478,5.565456521739131,2.946304347826087,104.8721739130435,147.11784782608692,7.636391304347828,6.033021739130435
8,6.212195121951219,0.5817073170731707,-0.019512195121951216,0.1242113991148491,7319.389195197966,2.341463414634146,0.5609756097560976,1217.9449024390242,983.0202195121951,43.76843902439025,26.95914634146341,76.08073170731706,2803.3474634146346,312.507,5.6287317073170735,3.7352926829268305
9,7.250943396226414,0.9745283018867924,-0.45157232704402517,0.25104132893181413,7626.90794318577,0.6792452830188679,0.7358490566037735,6213.470943396225,402.4979245283019,0.0,0.0,17.08675471698113,515.3215849056605,124.18754716981131,9.300924528301888,0.0
10,6.90378787878788,0.7462121212121211,-0.2965909090909091,0.050460441636081106,2785.939772741361,0.5909090909090909,0.25,1339.4334090909092,57.64850000000001,60.18695454545454,3.856795454545455,2.5676590909090904,284.44086363636364,45.22927272727272,0.27575,0.0
11,6.938484848484849,0.7293939393939395,0.3978787878787879,0.07998089785034389,802.2973636367104,3.6363636363636362,0.8727272727272727,543.6372181818181,14.96147272727273,1.7572545454545454,0.0,14.048127272727276,22.78541818181818,8.279345454545455,1.1874727272727275,0.0
